gdate,gnum,seasonCode,leagueCode,round,gender,hname,aname,score,hs1point,hs2point,hs3point,hs4point,hs5point,as1point,as2point,as3point,as4point,as5point,place,spectators,gstime,sptime,referee
2025-11-18,52,022,201,2,1,OK저축은행 읏맨프로배구단,의정부 KB손해보험 스타즈,1 : 3,23,23,25,18,0,25,25,22,25,0,부산강서체육관,2502,19:00,02:02,송인석
2025-11-18,53,022,201,2,2,페퍼저축은행 AI PEPPERS,현대건설 힐스테이트,3 : 1,25,19,25,25,0,22,25,21,10,0,광주페퍼스타디움,2093,19:00,01:47,남영수
2025-11-19,54,022,201,2,1,서울 우리카드 우리WON 프로배구단,대전 삼성화재 블루팡스,3 : 0,25,25,25,0,0,23,22,16,0,0,서울장충체육관,2374,19:00,01:27,최성권
2025-11-19,55,022,201,2,2,IBK기업은행 알토스,한국도로공사 하이패스 배구단,0 : 3,22,18,18,0,0,25,25,25,0,0,화성종합실내체육관,1095,19:00,01:22,강주희
2025-11-20,56,022,201,2,1,천안 현대캐피탈 스카이워커스,수원 한국전력 VIXTORM,0 : 3,23,26,22,0,0,25,28,25,0,0,천안유관순체육관,2712,19:00,01:33,권대진
2025-11-20,57,022,201,2,2,흥국생명 핑크스파이더스,GS칼텍스 서울KIXX,3 : 1,23,25,25,25,0,25,17,22,21,0,인천삼산월드체육관,2070,19:00,01:49,정준호
2025-11-21,58,022,201,2,1,인천 대한항공 점보스,OK저축은행 읏맨프로배구단,3 : 2,27,23,23,25,15,25,25,25,19,10,인천계양체육관,1860,19:00,02:21,최재효
2025-11-21,59,022,201,2,2,정관장 레드스파크스 프로배구단,페퍼저축은행 AI PEPPERS,3 : 1,27,25,19,25,0,25,21,25,17,0,대전충무체육관,1957,19:00,01:52,강주희
2025-11-22,60,022,201,2,1,의정부 KB손해보험 스타즈,서울 우리카드 우리WON 프로배구단,1 : 3,22,22,25,19,0,25,25,20,25,0,경민대학교 기념관(체육관),1877,14:00,02:01,최성권
2025-11-22,61,022,201,2,2,IBK기업은행 알토스,현대건설 힐스테이트,0 : 3,22,21,24,0,0,25,25,26,0,0,화성종합실내체육관,2701,16:00,01:36,송인석
2025-11-23,62,022,201,2,1,대전 삼성화재 블루팡스,수원 한국전력 VIXTORM,1 : 3,30,23,19,22,0,28,25,25,25,0,대전충무체육관,2255,14:00,02:06,남영수
2025-11-23,63,022,201,2,2,한국도로공사 하이패스 배구단,GS칼텍스 서울KIXX,3 : 1,25,29,26,25,0,12,27,28,21,0,김천실내체육관,3398,16:00,01:56,권대진
2025-11-25,64,022,201,2,1,인천 대한항공 점보스,의정부 KB손해보험 스타즈,3 : 0,25,25,25,0,0,19,23,22,0,0,인천계양체육관,1992,19:00,01:21,정준호
2025-11-25,65,022,201,2,2,정관장 레드스파크스 프로배구단,현대건설 힐스테이트,1 : 3,22,17,29,19,0,25,25,27,25,0,대전충무체육관,1491,19:00,02:03,최성권
2025-11-26,66,022,201,2,1,서울 우리카드 우리WON 프로배구단,천안 현대캐피탈 스카이워커스,1 : 3,23,25,18,23,0,25,23,25,25,0,서울장충체육관,2961,19:00,02:02,남영수
2025-11-26,67,022,201,2,2,IBK기업은행 알토스,흥국생명 핑크스파이더스,3 : 0,25,25,25,0,0,23,23,22,0,0,화성종합실내체육관,1261,19:00,01:31,심재일
2025-11-27,68,022,201,2,1,OK저축은행 읏맨프로배구단,대전 삼성화재 블루팡스,3 : 0,25,25,25,0,0,20,22,16,0,0,부산강서체육관,2119,19:00,01:27,권대진
2025-11-27,69,022,201,2,2,한국도로공사 하이패스 배구단,페퍼저축은행 AI PEPPERS,3 : 0,25,25,25,0,0,19,21,23,0,0,김천실내체육관,2296,19:00,01:29,최재효
2025-11-28,70,022,201,2,1,수원 한국전력 VIXTORM,인천 대한항공 점보스,0 : 3,22,18,14,0,0,25,25,25,0,0,수원체육관,1098,19:00,01:17,정준호
2025-11-28,71,022,201,2,2,GS칼텍스 서울KIXX,정관장 레드스파크스 프로배구단,3 : 0,25,25,25,0,0,22,22,23,0,0,서울장충체육관,2803,19:00,01:29,강주희
2025-11-29,72,022,201,2,1,의정부 KB손해보험 스타즈,천안 현대캐피탈 스카이워커스,3 : 2,25,25,26,19,18,21,23,28,25,16,경민대학교 기념관(체육관),1877,14:00,02:27,최성권
2025-11-29,73,022,201,2,2,현대건설 힐스테이트,흥국생명 핑크스파이더스,0 : 3,27,23,25,0,0,29,25,27,0,0,수원체육관,3800,16:00,01:36,심재일
2025-11-30,74,022,201,2,1,OK저축은행 읏맨프로배구단,서울 우리카드 우리WON 프로배구단,3 : 2,23,25,25,22,15,25,22,18,25,10,부산강서체육관,4302,14:00,02:12,최재효
2025-11-30,75,022,201,2,2,페퍼저축은행 AI PEPPERS,IBK기업은행 알토스,2 : 3,21,25,19,25,7,25,13,25,18,15,광주페퍼스타디움,4006,16:00,02:05,이명현
2025-12-02,76,022,201,2,1,의정부 KB손해보험 스타즈,수원 한국전력 VIXTORM,0 : 3,23,26,19,0,0,25,28,25,0,0,경민대학교 기념관(체육관),1509,19:00,01:25,송인석
2025-12-02,77,022,201,2,2,현대건설 힐스테이트,GS칼텍스 서울KIXX,3 : 0,25,25,25,0,0,19,20,19,0,0,수원체육관,1374,19:00,01:20,강주희
2025-12-03,78,022,201,2,1,천안 현대캐피탈 스카이워커스,대전 삼성화재 블루팡스,3 : 0,25,25,25,0,0,21,18,19,0,0,천안유관순체육관,1894,19:00,01:22,권대진
2025-12-03,79,022,201,2,2,흥국생명 핑크스파이더스,한국도로공사 하이패스 배구단,3 : 2,21,18,25,25,18,25,25,19,19,16,인천삼산월드체육관,2053,19:00,02:16,남영수
2025-12-04,80,022,201,2,1,서울 우리카드 우리WON 프로배구단,인천 대한항공 점보스,1 : 3,25,20,20,20,0,23,25,25,25,0,서울장충체육관,2581,19:00,01:53,송인석
2025-12-04,81,022,201,2,2,IBK기업은행 알토스,정관장 레드스파크스 프로배구단,3 : 0,25,25,25,0,0,23,20,16,0,0,화성종합실내체육관,1200,19:00,01:26,이명현
2025-12-05,82,022,201,2,1,수원 한국전력 VIXTORM,OK저축은행 읏맨프로배구단,3 : 2,21,25,31,25,15,25,18,33,23,11,수원체육관,837,19:00,02:29,최재효
2025-12-05,83,022,201,2,2,GS칼텍스 서울KIXX,페퍼저축은행 AI PEPPERS,3 : 0,25,27,25,0,0,20,25,21,0,0,서울장충체육관,2377,19:00,01:27,강주희
2025-12-06,84,022,201,3,1,천안 현대캐피탈 스카이워커스,의정부 KB손해보험 스타즈,3 : 0,25,25,27,0,0,19,21,25,0,0,천안유관순체육관,2968,14:00,01:29,최성권
2025-12-06,85,022,201,3,2,흥국생명 핑크스파이더스,현대건설 힐스테이트,0 : 3,22,27,14,0,0,25,29,25,0,0,인천삼산월드체육관,3020,16:00,01:27,심재일
2025-12-07,86,022,201,3,1,인천 대한항공 점보스,대전 삼성화재 블루팡스,3 : 1,25,23,27,25,0,13,25,25,18,0,인천계양체육관,2146,14:00,01:51,최재효
2025-12-07,87,022,201,3,2,정관장 레드스파크스 프로배구단,한국도로공사 하이패스 배구단,2 : 3,23,23,25,25,12,25,25,17,19,15,대전충무체육관,2738,16:00,02:15,강주희
2025-12-09,88,022,201,3,1,OK저축은행 읏맨프로배구단,의정부 KB손해보험 스타즈,3 : 2,25,25,25,21,15,27,13,17,25,12,부산강서체육관,2320,19:00,02:14,남영수
2025-12-09,89,022,201,3,2,현대건설 힐스테이트,페퍼저축은행 AI PEPPERS,3 : 1,25,21,25,25,0,18,25,18,20,0,수원체육관,1370,19:00,01:52,송인석
2025-12-10,90,022,201,3,1,수원 한국전력 VIXTORM,서울 우리카드 우리WON 프로배구단,1 : 3,25,20,17,24,0,19,25,25,26,0,수원체육관,948,19:00,01:49,송인석
2025-12-10,91,022,201,3,2,GS칼텍스 서울KIXX,IBK기업은행 알토스,0 : 3,28,19,22,0,0,30,25,25,0,0,서울장충체육관,1897,19:00,01:35,권대진
2025-12-11,92,022,201,3,1,대전 삼성화재 블루팡스,천안 현대캐피탈 스카이워커스,1 : 3,20,29,22,20,0,25,27,25,25,0,대전충무체육관,1826,19:00,02:03,남영수
2025-12-11,93,022,201,3,2,한국도로공사 하이패스 배구단,흥국생명 핑크스파이더스,3 : 2,20,25,21,25,15,25,15,25,18,9,김천실내체육관,2525,19:00,02:01,이명현
2025-12-12,94,022,201,3,1,OK저축은행 읏맨프로배구단,인천 대한항공 점보스,3 : 0,27,25,25,0,0,25,22,20,0,0,부산강서체육관,2990,19:00,01:34,정준호
2025-12-12,95,022,201,3,2,페퍼저축은행 AI PEPPERS,정관장 레드스파크스 프로배구단,1 : 3,25,23,21,22,0,16,25,25,25,0,광주페퍼스타디움,2368,19:00,01:52,심재일
2025-12-13,96,022,201,3,1,수원 한국전력 VIXTORM,의정부 KB손해보험 스타즈,3 : 0,25,25,25,0,0,22,22,23,0,0,수원체육관,1819,14:00,01:29,남영수
2025-12-13,97,022,201,3,2,GS칼텍스 서울KIXX,현대건설 힐스테이트,1 : 3,18,27,17,22,0,25,25,25,25,0,서울장충체육관,3494,16:00,01:49,강주희
2025-12-14,98,022,201,3,1,대전 삼성화재 블루팡스,서울 우리카드 우리WON 프로배구단,1 : 3,25,25,20,19,0,27,21,25,25,0,대전충무체육관,2126,14:00,02:04,최성권
2025-12-14,99,022,201,3,2,한국도로공사 하이패스 배구단,IBK기업은행 알토스,3 : 2,18,22,25,25,15,25,25,21,23,11,김천실내체육관,3964,16:00,02:12,차영민
2025-12-16,100,022,201,3,1,인천 대한항공 점보스,천안 현대캐피탈 스카이워커스,3 : 0,29,27,25,0,0,27,25,23,0,0,인천계양체육관,2128,19:00,01:35,최재효
2025-12-16,101,022,201,3,2,정관장 레드스파크스 프로배구단,흥국생명 핑크스파이더스,1 : 3,25,19,17,23,0,23,25,25,25,0,대전충무체육관,2517,19:00,01:53,정준호
2025-12-17,102,022,201,3,1,OK저축은행 읏맨프로배구단,서울 우리카드 우리WON 프로배구단,3 : 2,23,25,25,21,15,25,21,21,25,13,부산강서체육관,2488,19:00,02:25,권대진
2025-12-17,103,022,201,3,2,페퍼저축은행 AI PEPPERS,IBK기업은행 알토스,0 : 3,20,14,22,0,0,25,25,25,0,0,광주페퍼스타디움,3345,19:00,01:29,이명현
2025-12-18,104,022,201,3,1,의정부 KB손해보험 스타즈,대전 삼성화재 블루팡스,3 : 0,25,25,25,0,0,19,21,20,0,0,경민대학교 기념관(체육관),1587,19:00,01:25,정준호
2025-12-18,105,022,201,3,2,현대건설 힐스테이트,한국도로공사 하이패스 배구단,3 : 1,25,25,21,25,0,20,19,25,13,0,수원체육관,2016,19:00,01:46,최성권
2025-12-19,106,022,201,3,1,인천 대한항공 점보스,수원 한국전력 VIXTORM,3 : 0,25,25,26,0,0,22,14,24,0,0,인천계양체육관,1995,19:00,01:20,최재효
2025-12-19,107,022,201,3,2,정관장 레드스파크스 프로배구단,GS칼텍스 서울KIXX,1 : 3,25,20,19,17,0,22,25,25,25,0,대전충무체육관,2274,19:00,01:47,강주희
2025-12-20,108,022,201,3,1,천안 현대캐피탈 스카이워커스,OK저축은행 읏맨프로배구단,3 : 0,25,25,25,0,0,19,21,23,0,0,천안유관순체육관,3390,14:00,01:28,최성권
2025-12-20,109,022,201,3,2,흥국생명 핑크스파이더스,페퍼저축은행 AI PEPPERS,3 : 1,25,14,25,25,0,22,25,20,21,0,인천삼산월드체육관,2864,14:02,01:52,송인석
2025-12-21,110,022,201,3,1,서울 우리카드 우리WON 프로배구단,의정부 KB손해보험 스타즈,1 : 3,23,25,25,23,0,25,9,27,25,0,서울장충체육관,3510,14:00,01:53,권대진
2025-12-21,111,022,201,3,2,IBK기업은행 알토스,현대건설 힐스테이트,2 : 3,16,25,24,29,9,25,21,26,27,15,화성종합실내체육관,3212,16:00,02:24,강주희
2025-12-23,112,022,201,3,1,수원 한국전력 VIXTORM,대전 삼성화재 블루팡스,3 : 2,25,25,23,25,19,27,19,25,15,17,수원체육관,1164,19:00,02:18,남영수
2025-12-23,113,022,201,3,2,GS칼텍스 서울KIXX,한국도로공사 하이패스 배구단,2 : 3,25,25,17,21,11,21,21,25,25,15,서울장충체육관,2521,19:00,02:06,최재효
2025-12-24,114,022,201,3,1,천안 현대캐피탈 스카이워커스,서울 우리카드 우리WON 프로배구단,3 : 1,25,25,21,29,0,19,16,25,27,0,천안유관순체육관,2536,19:00,01:57,권대진
2025-12-24,115,022,201,3,2,흥국생명 핑크스파이더스,IBK기업은행 알토스,3 : 0,25,25,26,0,0,19,19,24,0,0,인천삼산월드체육관,2557,19:00,01:28,송인석
2025-12-25,116,022,201,3,1,의정부 KB손해보험 스타즈,인천 대한항공 점보스,3 : 1,19,27,25,25,0,25,25,21,20,0,경민대학교 기념관(체육관),1877,14:00,01:54,최성권
2025-12-25,117,022,201,3,2,현대건설 힐스테이트,정관장 레드스파크스 프로배구단,3 : 2,25,24,14,25,15,20,26,25,19,12,수원체육관,3804,16:00,02:12,심재일
2025-12-26,118,022,201,3,1,대전 삼성화재 블루팡스,OK저축은행 읏맨프로배구단,3 : 2,20,25,25,20,15,25,19,23,25,12,대전충무체육관,2092,19:00,02:18,남영수
2025-12-26,119,022,201,3,2,한국도로공사 하이패스 배구단,페퍼저축은행 AI PEPPERS,3 : 0,25,25,25,0,0,18,19,19,0,0,김천실내체육관,3003,19:00,01:20,송인석
2025-12-27,120,022,201,3,1,수원 한국전력 VIXTORM,천안 현대캐피탈 스카이워커스,3 : 1,25,25,17,25,0,22,21,25,19,0,수원체육관,2789,14:00,01:53,최재효
2025-12-27,121,022,201,3,2,GS칼텍스 서울KIXX,흥국생명 핑크스파이더스,3 : 2,25,26,22,27,15,13,28,25,25,12,서울장충체육관,3536,16:00,02:12,정준호
2025-12-28,122,022,201,3,1,서울 우리카드 우리WON 프로배구단,인천 대한항공 점보스,1 : 3,21,22,25,22,0,25,25,23,25,0,서울장충체육관,3459,14:00,02:09,권대진
2025-12-28,123,022,201,3,2,IBK기업은행 알토스,정관장 레드스파크스 프로배구단,3 : 1,25,25,17,25,0,18,22,25,17,0,화성종합실내체육관,3995,16:00,01:50,강주희
2025-12-30,124,022,201,3,1,OK저축은행 읏맨프로배구단,수원 한국전력 VIXTORM,3 : 1,25,23,25,26,0,22,25,20,24,0,부산강서체육관,3409,19:00,02:03,최성권
2025-12-30,125,022,201,3,2,페퍼저축은행 AI PEPPERS,GS칼텍스 서울KIXX,3 : 1,21,25,25,25,0,25,20,16,21,0,광주페퍼스타디움,2082,19:00,01:54,심재일
2025-12-31,126,022,201,4,1,천안 현대캐피탈 스카이워커스,의정부 KB손해보험 스타즈,3 : 1,21,25,25,25,0,25,22,21,15,0,천안유관순체육관,2819,19:00,01:49,최재효
2025-12-31,127,022,201,4,2,흥국생명 핑크스파이더스,현대건설 힐스테이트,2 : 3,20,25,18,25,10,25,19,25,15,15,인천삼산월드체육관,2355,19:00,02:01,정준호
2026-01-01,128,022,201,4,1,인천 대한항공 점보스,대전 삼성화재 블루팡스,2 : 3,25,25,23,20,13,23,22,25,25,15,인천계양체육관,2109,14:00,02:20,최성권
2026-01-01,129,022,201,4,2,정관장 레드스파크스 프로배구단,한국도로공사 하이패스 배구단,3 : 0,25,25,25,0,0,21,16,19,0,0,대전충무체육관,3547,16:00,01:21,남영수
2026-01-02,130,022,201,4,1,OK저축은행 읏맨프로배구단,서울 우리카드 우리WON 프로배구단,2 : 3,25,28,22,24,8,22,26,25,26,15,부산강서체육관,3591,19:00,02:27,정준호
2026-01-02,131,022,201,4,2,페퍼저축은행 AI PEPPERS,IBK기업은행 알토스,1 : 3,16,26,17,20,0,25,24,25,25,0,광주페퍼스타디움,2099,19:00,01:53,강주희
2026-01-03,132,022,201,4,1,의정부 KB손해보험 스타즈,수원 한국전력 VIXTORM,1 : 3,25,23,21,24,0,22,25,25,26,0,경민대학교 기념관(체육관),1877,14:00,02:02,송인석
2026-01-03,133,022,201,4,2,현대건설 힐스테이트,GS칼텍스 서울KIXX,1 : 3,23,25,17,15,0,25,21,25,25,0,수원체육관,3800,16:00,01:55,권대진
2026-01-04,134,022,201,4,1,인천 대한항공 점보스,천안 현대캐피탈 스카이워커스,0 : 3,17,14,18,0,0,25,25,25,0,0,인천계양체육관,2279,14:00,01:19,정준호
2026-01-04,135,022,201,4,2,정관장 레드스파크스 프로배구단,흥국생명 핑크스파이더스,0 : 3,19,13,20,0,0,25,25,25,0,0,대전충무체육관,3477,16:10,01:24,이명현
2026-01-06,136,022,201,4,1,수원 한국전력 VIXTORM,OK저축은행 읏맨프로배구단,3 : 1,21,25,25,25,0,25,11,19,22,0,수원체육관,979,19:00,01:42,최성권
2026-01-06,137,022,201,4,2,GS칼텍스 서울KIXX,페퍼저축은행 AI PEPPERS,3 : 2,25,25,19,25,17,27,18,25,18,15,서울장충체육관,1968,19:00,02:20,강주희
2026-01-07,138,022,201,4,1,대전 삼성화재 블루팡스,의정부 KB손해보험 스타즈,1 : 3,25,17,21,24,0,23,25,25,26,0,대전충무체육관,1643,19:00,02:01,송인석
2026-01-07,139,022,201,4,2,한국도로공사 하이패스 배구단,현대건설 힐스테이트,3 : 0,25,25,25,0,0,22,20,20,0,0,김천실내체육관,2301,19:00,01:28,남영수
2026-01-08,140,022,201,4,1,서울 우리카드 우리WON 프로배구단,인천 대한항공 점보스,3 : 0,25,25,25,0,0,23,22,22,0,0,서울장충체육관,2533,19:00,01:33,권대진
2026-01-08,141,022,201,4,2,IBK기업은행 알토스,정관장 레드스파크스 프로배구단,3 : 1,25,21,25,25,0,21,25,22,23,0,화성종합실내체육관,2203,19:00,02:02,송인석
2026-01-09,142,022,201,4,1,OK저축은행 읏맨프로배구단,천안 현대캐피탈 스카이워커스,3 : 0,25,26,25,0,0,20,24,18,0,0,부산강서체육관,4070,19:00,01:23,최성권
2026-01-09,143,022,201,4,2,페퍼저축은행 AI PEPPERS,흥국생명 핑크스파이더스,0 : 3,20,23,30,0,0,25,25,32,0,0,광주페퍼스타디움,1814,19:00,01:40,강주희
2026-01-10,144,022,201,4,1,대전 삼성화재 블루팡스,수원 한국전력 VIXTORM,3 : 2,27,19,18,25,15,25,25,25,23,12,대전충무체육관,2394,14:00,02:21,남영수
2026-01-10,145,022,201,4,2,한국도로공사 하이패스 배구단,GS칼텍스 서울KIXX,3 : 0,25,28,25,0,0,18,26,21,0,0,김천실내체육관,4390,16:00,01:25,차영민
2026-01-11,146,022,201,4,1,서울 우리카드 우리WON 프로배구단,의정부 KB손해보험 스타즈,1 : 3,17,24,25,19,0,25,26,21,25,0,서울장충체육관,3358,14:00,01:56,최재효
2026-01-11,147,022,201,4,2,IBK기업은행 알토스,현대건설 힐스테이트,3 : 2,23,17,25,25,15,25,25,21,19,11,화성종합실내체육관,2813,16:00,02:20,심재일
2026-01-13,148,022,201,4,1,인천 대한항공 점보스,OK저축은행 읏맨프로배구단,2 : 3,25,20,25,28,13,21,25,20,30,15,인천계양체육관,1344,19:00,02:27,최성권
2026-01-13,149,022,201,4,2,정관장 레드스파크스 프로배구단,페퍼저축은행 AI PEPPERS,0 : 3,18,21,16,0,0,25,25,25,0,0,대전충무체육관,2509,19:00,01:21,권대진
2026-01-14,150,022,201,4,1,천안 현대캐피탈 스카이워커스,대전 삼성화재 블루팡스,3 : 0,25,25,25,0,0,21,20,21,0,0,천안유관순체육관,2196,19:00,01:24,남영수
2026-01-14,151,022,201,4,2,흥국생명 핑크스파이더스,한국도로공사 하이패스 배구단,3 : 1,23,25,29,25,0,25,22,27,16,0,인천삼산월드체육관,1888,19:00,01:56,심재일
2026-01-15,152,022,201,4,1,수원 한국전력 VIXTORM,서울 우리카드 우리WON 프로배구단,2 : 3,26,25,25,23,10,28,10,19,25,15,수원체육관,1462,19:00,02:10,권대진
2026-01-15,153,022,201,4,2,GS칼텍스 서울KIXX,IBK기업은행 알토스,1 : 3,21,15,25,23,0,25,25,17,25,0,서울장충체육관,2225,19:00,01:51,차영민
2026-01-16,154,022,201,4,1,의정부 KB손해보험 스타즈,인천 대한항공 점보스,1 : 3,18,24,33,25,0,25,26,31,27,0,경민대학교 기념관(체육관),1696,19:00,02:19,권대진
2026-01-16,155,022,201,4,2,현대건설 힐스테이트,정관장 레드스파크스 프로배구단,3 : 0,25,25,29,0,0,20,22,27,0,0,수원체육관,2736,19:00,01:33,정준호
2026-01-17,156,022,201,4,1,OK저축은행 읏맨프로배구단,대전 삼성화재 블루팡스,3 : 2,25,23,25,25,17,27,25,18,22,15,부산강서체육관,4171,14:00,02:38,최성권
2026-01-17,157,022,201,4,2,페퍼저축은행 AI PEPPERS,한국도로공사 하이패스 배구단,1 : 3,25,19,19,24,0,23,25,25,26,0,광주페퍼스타디움,3165,16:00,01:56,송인석
2026-01-18,158,022,201,4,1,서울 우리카드 우리WON 프로배구단,천안 현대캐피탈 스카이워커스,0 : 3,30,18,23,0,0,32,25,25,0,0,서울장충체육관,3480,14:00,01:36,최재효
2026-01-18,159,022,201,4,2,IBK기업은행 알토스,흥국생명 핑크스파이더스,2 : 3,14,25,25,20,8,25,22,13,25,15,화성종합실내체육관,3737,16:00,02:07,이명현
2026-01-20,160,022,201,4,1,수원 한국전력 VIXTORM,인천 대한항공 점보스,3 : 0,25,25,25,0,0,20,21,18,0,0,수원체육관,1324,19:00,01:23,송인석
2026-01-20,161,022,201,4,2,GS칼텍스 서울KIXX,정관장 레드스파크스 프로배구단,3 : 0,25,25,25,0,0,19,22,14,0,0,서울장충체육관,3077,19:00,01:19,강주희
